0|157|Public
50|$|September 9, 2003 - CanDeal <b>adds</b> Provincial <b>Bond</b> {{issues to}} its marketplace.|$|R
5000|$|One U.S. {{military}} researcher {{has drawn}} {{a distinction between}} teamwork and unit cohesion—claiming teamwork as being merely [...] "collaboration", while unit cohesion involves a bond that can sustain mutual commitment, {{not just to the}} mission, but to each other, and to the group as a whole. This <b>added</b> <b>bond,</b> he argued, enabled teamwork under conditions under which an organization might otherwise break down.|$|R
5000|$|<b>Bond</b> <b>adds</b> another {{string to}} its bow, 4 November 2004, The Age ...|$|R
50|$|He {{moved to}} South Australia around 1847 {{and set up}} in {{business}} as a shipping agent, taking over the lease of Queen's Wharf, Port Adelaide to which he <b>added</b> the <b>bonded</b> warehouse in 1848.|$|R
40|$|Clusters in the Potts {{model are}} {{connected}} sets of nearest neighbour sites {{for which the}} spin variables {{are in the same}} state. Droplets can be obtained by <b>adding</b> <b>bonds</b> with probability p = 1 - exp(-K) between the sites in a cluster (where K is the Potts model's inverse temperature). When q [...] > 4, renormalization group (RG) fixed points describing clusters and droplets will coalesce, leading to logarithmic corrections. We calculate the precise form of these corrections used in a differential RG method. Our predictions are then tested using extensive Monte Carlo calculations. Theory and the simulations are found to be in excellent agreement. status: publishe...|$|R
60|$|Cuthbert heartily {{enjoyed the}} change; the {{prevailing}} tone {{was more like}} that {{to which he was}} accustomed at the studios of St. John's Wood than was the somewhat strict discipline that had before prevailed in the studio, and he enjoyed the hard work and excitement outside the walls. The fact that they were running the same risks and sharing in the same work was an <b>added</b> <b>bond</b> of union among the students; and, although, when they met, as they very frequently did in each other's lodgings, there was less uproarious fun than before; there was a healthier atmosphere, and more pleasant and earnest talk.|$|R
5000|$|Hydrogen bromide <b>adds</b> across double <b>bonds</b> to give alkyl bromides, {{following}} the Markovnikov rule: ...|$|R
5000|$|Under free-radical conditions, [...] <b>adds</b> across double <b>bonds.</b> The {{following}} reaction {{involves the}} reaction of propene: ...|$|R
50|$|Lanthanide triflates {{can replace}} {{conventional}} Lewis acids in {{various types of}} reactions. One important class is Friedel-Crafts acylations and alkylations, which are one of few ways to <b>add</b> C-C <b>bonds</b> to aromatics. The synthesized products are used in many products including pharmaceuticals and agrochemicals.|$|R
40|$|The {{performance}} of a "capital certain" Divisia index constructed using the same components included in the Bank of England"s MSI plus national savings; a "risky" Divisia index constructed by <b>adding</b> <b>bonds,</b> shares and unit trusts {{to the list of}} assets included in the first index; and a capital certain simple sum index for comparison is compared. nce suggests that co-evolutionary strategies are superior to neural networks in the majority of cases. The risky money index performs at least as well as the Bank of England Divisia index when combined with interest rate information. Notably, the provision of long term interest rates improves the out-of-sample forecasting {{performance of}} the Bank of England Divisia index in all cases examinedEvolutionary Strategies, Risk Adjusted Divisia, Inflation, Neural Networks...|$|R
5000|$|SxtD <b>adds</b> {{a double}} <b>bond</b> between C-1 and C-5 of {{intermediate}} 6, which {{gives rise to}} the 1,2-H shift between C-5 and C-6 in intermediate 7.|$|R
2500|$|Aluminium hydride {{has been}} shown to add to {{propargylic}} alcohols. [...] Used together with titanium tetrachloride, aluminium hydride can <b>add</b> across double <b>bonds.</b> [...] Hydroboration is a similar reaction.|$|R
5000|$|The B-B <b>bond</b> <b>adds</b> across alkenes and alkynes to {{give the}} 1,2-diborylated alkanes and alkenes. Using various organorhodium or organoiridium catalysts, {{it can also be}} {{installed}} onto saturated hydrocarbons: ...|$|R
40|$|The two-fund {{separation}} theorem from static porfolio analysis generalizes to dynamic Lucas-style {{asset model}} {{only when a}} consol is presemt. If all bonds have finite maturity and do not span the consol, then equilibrium will devitate, often significantly, from two-fund separation even with the classical preference assumptions. Furthermore, equilibrium bond trading volume is unrealistically large, particularly for long-term bond, and would be very costly {{in the presence of}} transaction costs. We demonstrate that investors choosing two-fund portfolios with bond ladders that approximately replicate consols do almost as well as traders with equilibrium investment strategies. This result is enhanced by <b>adding</b> <b>bonds</b> to the collection of assets even if they are not necessary for spanning. In the light of these results, we argue that transaction cost considerations make portfolios using two-fund separation and bond laddering nearly optimal investment strategies. Dynamically complete markets, general equilibrium, consol, bonds, interest rate fluctuation, reinvestment risk, bond laddering...|$|R
40|$|We {{study the}} {{dynamics}} of continuous-time quantum walks (CTQW) on networks with highly degenerate eigenvalue spectra of the corresponding connectivity matrices. In particular, we consider the two cases of a star graph and of a complete graph, both having one highly degenerate eigenvalue, while displaying different topologies. While the CTQW spreading over the network - {{in terms of the}} average probability to return or to stay at an initially excited node - is in both cases very slow, also when compared to the corresponding classical continuous-time random walk (CTRW), we show how the spreading is enhanced by randomly <b>adding</b> <b>bonds</b> to the star graph or removing bonds from the complete graph. Then, the spreading of the excitations may become very fast, even outperforming the corresponding CTRW. Our numerical results suggest that the maximal spreading is reached halfway between the star graph and the complete graph. We further show how this disorder-enhanced spreading is related to the networks' eigenvalues. Comment: 8 pages, 6 figur...|$|R
50|$|On August 8, <b>Bonds</b> <b>added</b> to {{his home}} run total, when he hit his 757th career homer into McCovey cove. He hit it off of the Washington Nationals' Tim Redding.|$|R
5000|$|In the {{original}} version, each country has eight bonds. In {{the third and}} latest version of the game, a ninth <b>bond</b> was <b>added.</b> The current <b>bond</b> values are as follows: ...|$|R
40|$|Thesis (MBA) [...] Stellenbosch University, 2015. ENGLISH ABSTRACT: In {{this study}} investors were {{informed}} {{of the benefits of}} diversification and the reduction of systematic risk when property is included in an asset allocation portfolio. It also provided investors with information that will assist them in deciding on asset class allocations, specifically including real estate within a mixed-asset portfolio for both the short and long term. The method applied to answer the research questions started with a detailed literature review in order to gain a thorough understanding of the topic. The second part involved a quantitative approach. The South African Property Index (SAPI), All Share Index (ALSI) and All Bond Index (ALBI) total returns were analysed using descriptive statistics in order to gain knowledge about the return (mean) and risk (standard deviation) performances of the three asset data series. The final part analysed the allocation weights of assets in a mixed portfolio to determine the optimal portfolio weights to either reduce risk or enhance returns. It was found for the period under review that property quarterly returns outperformed equity and bonds. The compound annual growth rate for the period was calculated and it was found that property had a growth rate of 26. 1 per cent, equity a growth rate of 17. 9 per cent and bonds a growth rate of 10. 9 per cent. The risk rate for property was also determined and it was higher than for equity and bonds. The study also found a correlation between bonds and properties, meaning that <b>adding</b> <b>bonds</b> to a real estate portfolio would not give much diversification benefit. Equity to bonds had a negative correlation, showing diversification benefits of <b>adding</b> <b>bonds</b> to an equity portfolio. However, equity to property had a low correlation, meaning that adding property to an equity portfolio would reduce portfolio risk and increase returns. Should an investor not want to be exposed to more risk than simply holding one asset, namely bonds, a portfolio gives substantially higher returns without increasing the risk The study also observed the changes in the asset class returns during certain economic activities. Bonds were found to be the most resistant of the three asset classes and equity the most affected...|$|R
40|$|Many {{nonlinear}} photonic materials exhibit large extinction coefficients as {{a result}} of the active molecule absorption band. The authors show that it is possible to redshift the absorption resonance of such material without a significant alteration of the nonlinear response. A drastic reduction in the absorption coefficient at the wavelength of interest is obtained by <b>adding</b> a triple <b>bond</b> unit to these active molecules. In such case, the nonlinear optical response of a photonic material would be much better than the one obtained with the original molecule or by following the conventional procedure of <b>adding</b> a double <b>bond</b> unit instead. 3 page(s...|$|R
5000|$|... #Caption: Fig. 2. Illustration to {{the origin}} of the PJTE as due to <b>added</b> {{covalence}} <b>bonding</b> by distortion: (a) when the Fe atom in metalloporphyrins is in the porphyrin-ring in-plane position, the net overlap of its dz2 orbital with the near-neighbor nitrogen pz orbitals is zero by symmetry, and these orbitals do not contribute to the bonding; (b) the out-of-plane displacement of Fe results in their non-zero overlap producing a covalence contribution to the bonding ...|$|R
5000|$|Likewise with James Bond, {{his companions}} and allies, {{specifically}} those {{working for the}} British Secret Service such as M, Bill Tanner, Miss Moneypenny, and Q are also all transported to the 1980s, although Q is rarely mentioned and is mostly substituted by Ann Reilly, a genius of gadgetry who is promptly nicknamed [...] "Q'ute" [...] by fellow workers as well as Bond, not long before being <b>added</b> to <b>Bond's</b> long list of romantic conquests.|$|R
40|$|Many {{properties}} of disordered materials {{can be understood}} by looking at idealized structural models, in which the strain is as small as is possible {{in the absence of}} long-range order. For covalent amorphous semiconductors and glasses, such an idealized structural model, the continuous-random network, was introduced 70 years ago by Zachariasen. In this model, each atom is placed in a crystal-like local environment, with perfect coordination and chemical ordering, yet longer-range order is nonexistent. Defects, such as missing or <b>added</b> <b>bonds,</b> or chemical mismatches, however, are not accounted for. In this paper we explore under which conditions the idealized CRN model without defects captures the {{properties of}} the material, and under which conditions defects are an inherent part of the idealized model. We find that the density of defects in tetrahedral networks does not vary smoothly with variations in the interaction strengths, but jumps from close-to-zero to a finite density. Consequently, in certain materials, defects do not play a role except for being thermodynamical excitations, whereas in others they are a fundamental ingredient of the ideal structure. Comment: Article in honor of Mike Thorpe's 60 th birthday (to appear in J. Phys: Cond Matt. ...|$|R
40|$|Abstract: Systematic {{study has}} been carried out to {{investigate}} the accuracy of mid-bond functions in describing π-π interactions in benzene dimer. Potential energy curves are calculated for the sandwich, T-shaped, and parallel-displaced configurations of benzene dimer by <b>adding</b> <b>bond</b> functions in MP 2 (second-order Møller–Plesset perturbation theory) calculations {{with a wide range of}} split-valence and augmented, correlation-consistent basis sizes. At MP 2 level, the largest basis set used with a bond function (denoted aug-cc-pVDZf- 6 s 6 p 4 d 2 f) differs by only ∼ 0. 1 kcal/mol relative to the result obtained from the standard aug-cc-pVQZ basis calculation (without the bond function). The calculated potential energy curves from the bond function basis aug-cc-pVDZf- 6 s 6 p 4 d 2 f and the larger standard basis aug-cc-pVTZ are in excellent agreement with each other for all three configurations. The number of bond function basis aug-cc-pVDZf- 6 s 6 p 4 d 2 f is 526 compared to 828 of aug-cc-pVTZ and 1512 of aug-cc-pVQZ. Current study shows that bond functions can be effectively employed to give accurate description of π-π interactions with the addition of only a minimal number of bond functions...|$|R
40|$|The tubulin homolog FtsZ is {{the major}} cytoskeletal protein in {{bacterial}} cytokinesis. It can generate a constriction force on the bacterial membrane or inside tubular liposomes. Several models have recently been proposed for how this force might be generated. These fall into 2 categories. The first {{is based on a}} conformational change from a straight to a curved protofilament. The simplest “hydrolyze and bend” model proposes a 22 ° bend at every interface containing a GDP. New evidence suggests another curved conformation with a 2. 5 ° bend at every interface and that the relation of curvature to GTP hydrolysis is more complicated than previously thought. However, FtsZ protofilaments do appear to be mechanically rigid enough to bend membranes. A second category of models is based on lateral bonding between protofilaments, postulating that a contraction could be generated when protofilaments slide {{to increase the number of}} lateral bonds. Unfortunately these lateral bond models have ignored the contribution of subunit entropy when <b>adding</b> <b>bond</b> energies; if included, the mechanism is seen to be invalid. Finally, I address recent models that try to explain how protofilaments 1 -subunit-thick show a cooperative assembly...|$|R
60|$|Harold lay quite still {{till the}} house was quiet. He had been thinking, ever since he had ascertained the {{identity}} of Stephen. In his weakness and the paralysing despair of his blindness all his former grief and apprehension had come bank upon him in a great wave; veritably the tide of circumstances seemed to run hard against him. He had {{had no idea of}} forcing himself upon Stephen; and yet here he was a guest in her house, without her knowledge or his own. She had saved his life by her energy and resource. Fortunately she did not as yet know him; the bandages, and his act in suppressing his voice, had so far protected him. But such could not last for long. He could not see to protect himself, and take precautions as need arose. And he knew well that Stephen's nature would not allow her to be satisfied without doing all that was possible to help one who had under her eyes made a great effort on behalf of others, and to whom there was the <b>added</b> <b>bond</b> that his life was due to her. In but a little time she must find out to whom she ministered.|$|R
3000|$|Yasojima and Kanakubo (2008) {{proposed}} a formulation for bond stresses, {{in case of}} splitting-failure only, depending on the confining action of the stirrups. In particular, the authors, in order {{to account for the}} stirrup presence, <b>add</b> a <b>bond</b> increment (τ [...] bc [...]), to the local bond behavior without lateral reinforcement, calibrated on the basis of experimental results from pull-out tests. The bond term τ [...] bc [...] {{is a function of the}} mechanical and geometrical properties of the stirrups, of the slip, of the concrete mechanical properties.|$|R
