1384|10000|Public
5|$|On April 1, at Honor Takes Center Stage Night One, Haas and Benjamin {{defeated}} the Kings of Wrestling {{to win the}} ROH World Tag Team Championship. On June 26 at <b>Best</b> <b>in</b> <b>the</b> <b>World</b> 2011, Haas and Benjamin successfully defended the ROH World Tag Team Championship in a four-way match against the Briscoe Brothers, the Kings of Wrestling and the All Night Express. On December 23, Haas and Benjamin lost the ROH World Tag Team Championship to the Briscoe Brothers at the Final Battle 2011 pay-per-view, turning heel during the match. On May 12, 2012 at Border Wars, Hass and Benjamin regained the ROH World Tag Team Championship from the Briscoe Brothers. On June 24 at <b>Best</b> <b>in</b> <b>the</b> <b>World</b> 2012, Haas and Benjamin lost the title to Kenny King and Rhett Titus.|$|E
5|$|The current {{champion}} is Kenny King, {{who is in}} {{his first}} reign. Jay Lethal's second reign is the longest in the title's history. During that reign, Lethal also won the ROH World Championship in a Title vs. Title match at <b>Best</b> <b>in</b> <b>the</b> <b>World</b> 2015.|$|E
5|$|The two top-ranking {{universities}} in Japan are the University of Tokyo and Kyoto University. Created 16 Nobel Prize laureates. The Programme for International Student Assessment coordinated by the OECD currently ranks the overall {{knowledge and skills}} of Japanese 15-year-olds as sixth <b>best</b> <b>in</b> <b>the</b> <b>world.</b>|$|E
50|$|Voted 45th <b>best</b> manager <b>in</b> <b>the</b> <b>World</b> and <b>best</b> British coach <b>in</b> <b>the</b> <b>World</b> by L'equipe.|$|R
50|$|<b>In</b> <b>the</b> 2004 <b>World</b> Thoroughbred Racehorse Rankings, Haafhd {{was rated}} at 124, making him <b>the</b> seventh <b>best</b> horse <b>in</b> <b>the</b> <b>world,</b> and <b>the</b> <b>best</b> horse <b>in</b> <b>the</b> <b>world</b> on turf <b>in</b> <b>the</b> Mile and Intermediate categories.|$|R
50|$|At {{the end of}} the 2011 Moonlight Cloud {{was officially}} rated as the joint 99th <b>best</b> horse <b>in</b> <b>the</b> <b>world,</b> with a rating of 118. <b>In</b> <b>the</b> {{following}} year she was rated at 121, making her <b>the</b> 46th <b>best</b> horse <b>in</b> <b>the</b> <b>world.</b>|$|R
5|$|After the Ring of Honor Wrestling {{show was}} {{cancelled}} in March 2011, the title became inactive. Although Daniels stopped defending it, he still carried the belt {{with him as}} part of his villainous character. With the sale of ROH to the Sinclair Broadcast Group and a new television show scheduled to air in September, ROH reinstated the title for June's <b>Best</b> <b>in</b> <b>The</b> <b>World</b> event.|$|E
5|$|Agricultural protectionism—a rare {{exception}} to Switzerland's free trade policies—has contributed to high food prices. Product market liberalisation is lagging behind many EU countries {{according to the}} OECD. Nevertheless, domestic purchasing power {{is one of the}} <b>best</b> <b>in</b> <b>the</b> <b>world.</b> Apart from agriculture, economic and trade barriers between the European Union and Switzerland are minimal and Switzerland has free trade agreements worldwide. Switzerland {{is a member of the}} European Free Trade Association (EFTA).|$|E
5|$|In {{the field}} of {{speciality}} health care, Karnataka's private sector competes with the <b>best</b> <b>in</b> <b>the</b> <b>world.</b> Karnataka has also established a modicum of public health services having a better record {{of health care and}} child care than most other states of India. In spite of these advances, some parts of the state still leave much to be desired when it comes to primary health care.|$|E
50|$|<b>In</b> <b>the</b> 2010 <b>World</b> Thoroughbred Rankings, Byword {{was given}} a rating of 124, making him <b>the</b> fourteenth <b>best</b> racehorse <b>in</b> <b>the</b> <b>world</b> and <b>the</b> <b>best</b> French-trained older male. <b>In</b> <b>the</b> {{following}} year he was rated 121, making him <b>the</b> 38th <b>best</b> horse <b>in</b> <b>the</b> <b>world.</b>|$|R
5000|$|... "He is the Messi of defenders. The {{question}} {{is no longer}} if he is <b>the</b> <b>best</b> defender <b>in</b> <b>the</b> <b>world,</b> because he is quite simply one of <b>the</b> <b>best</b> players <b>in</b> <b>the</b> <b>world</b> — better than Cannavaro {{when he won the}} Ballon D'Or." [...] —Alain Roche, 2013 ...|$|R
25|$|<b>In</b> <b>the</b> International Classification for 2003 Nr Dinos {{was rated}} <b>the</b> 49th <b>best</b> horse <b>in</b> <b>the</b> <b>world</b> with {{a rating of}} 119. <b>In</b> <b>the</b> inaugural edition of <b>the</b> <b>World</b> Thoroughbred Racehorse Rankings Mr Dinos was given a rating of 117, making <b>the</b> 57th <b>best</b> racehorse <b>in</b> <b>the</b> <b>world.</b>|$|R
5|$|A {{number of}} world-leading {{education}} institutions {{are based in}} London. In the 2014/15 QS World University Rankings, Imperial College London is ranked joint 2nd in the world, University College London (UCL) is ranked 5th, and King's College London (KCL) is ranked 16th. The London School of Economics {{has been described as}} the world's leading social science institution for both teaching and research. The London Business School {{is considered one of the}} world's leading business schools and in 2015 its MBA programme was ranked second <b>best</b> <b>in</b> <b>the</b> <b>world</b> by the Financial Times.|$|E
5|$|After Hardy's client Adam Cole {{defeated}} Jay Briscoe {{to become}} the Undisputed Ring of Honor World Champion, Cole presented Jay Briscoe's custom made world championship belt (Briscoe claimed to still be the Ring of Honor champion as he forfeited the title due to injury and never officially lost it) to Hardy as a show of appreciation, Hardy re-branded the belt as the Ring of Honor Iconic (Innovative Creator and Originator of a New-Found Industry Champion) Championship, however, the title has not been sanctioned as an official championship by Ring of Honor. On June 22, 2014 at <b>Best</b> <b>in</b> <b>the</b> <b>World,</b> Hardy and Michael Bennett were defeated by The Briscoe Brothers in a no disqualification tag team match. In July, Hardy opted out of his ROH contract {{and went back to}} TNA.|$|E
